match_id,sport,format,team_a_rating,team_b_rating,nb_sets,score_w,score_l,upset,match_quality_score,source
SM13805,badminton,doubles,1575.6,1209.8,2,43,35,0,0.6484,synthetic
SM13806,badminton,doubles,1331.9,1529.1,2,40,35,0,0.7752,synthetic
SM13807,badminton,doubles,1513.9,1486.8,2,40,38,1,0.955,synthetic
SM13808,badminton,doubles,1378.1,1526.7,3,54,59,0,0.8832,synthetic
SM13809,badminton,doubles,1585.2,1475.0,3,58,50,0,0.8969,synthetic
SM13810,badminton,doubles,1470.2,1222.1,2,40,32,1,0.7735,synthetic
SM13811,badminton,doubles,1482.6,1326.3,2,40,31,1,0.8284,synthetic
SM13812,badminton,doubles,1206.5,1132.2,2,42,36,0,0.853,synthetic
SM13813,badminton,doubles,1393.8,1479.5,2,42,23,1,0.8093,synthetic
SM13814,badminton,doubles,1230.6,1211.4,2,40,33,1,0.9322,synthetic
SM13815,badminton,doubles,1343.1,1243.0,2,40,34,0,0.8342,synthetic
SM13816,badminton,doubles,1472.0,1465.4,3,59,53,1,1.0,synthetic
SM13817,badminton,doubles,1444.2,1444.7,3,54,50,1,1.0,synthetic
SM13818,badminton,doubles,1394.8,1377.2,3,57,61,0,0.9747,synthetic
SM13819,badminton,doubles,1555.0,1215.6,2,42,33,0,0.6591,synthetic
SM13820,badminton,doubles,1441.8,1314.9,3,52,59,0,0.8902,synthetic
SM13821,badminton,doubles,1340.0,1327.7,3,56,55,1,1.0,synthetic
SM13822,badminton,doubles,1542.7,1394.4,2,44,30,0,0.7588,synthetic
SM13823,badminton,doubles,1637.0,1480.9,2,41,38,0,0.8141,synthetic
SM13824,badminton,doubles,1594.0,1547.8,2,43,33,0,0.8499,synthetic
SM13825,badminton,doubles,1188.1,1128.4,3,59,45,0,0.9064,synthetic
SM13826,badminton,doubles,1482.9,1492.8,2,41,36,1,0.9508,synthetic
SM13827,badminton,doubles,1354.9,1278.7,3,59,43,0,0.8865,synthetic
SM13828,badminton,doubles,1295.5,1174.4,3,56,53,1,0.9583,synthetic
SM13829,badminton,doubles,1456.6,1253.0,2,42,35,0,0.7612,synthetic
SM13830,badminton,doubles,1195.6,1230.9,3,56,48,1,0.9957,synthetic
SM13831,badminton,doubles,1621.9,1706.2,2,38,35,1,0.9107,synthetic
SM13832,badminton,doubles,1397.6,1175.9,2,42,28,0,0.7055,synthetic
SM13833,badminton,doubles,1081.9,1085.8,3,62,54,1,1.0,synthetic
SM13834,badminton,doubles,1498.1,1307.7,2,40,32,0,0.762,synthetic
SM13835,badminton,doubles,1459.6,1316.4,3,61,46,0,0.8485,synthetic
SM13836,badminton,doubles,1305.1,1316.7,3,62,51,0,0.9533,synthetic
SM13837,badminton,doubles,1314.7,1216.6,3,56,51,0,0.9159,synthetic
SM13838,badminton,doubles,1162.0,1277.4,3,61,50,0,0.8834,synthetic
SM13839,badminton,doubles,1330.9,1329.1,3,57,56,0,0.9953,synthetic
SM13840,badminton,doubles,1769.8,1384.6,2,41,28,0,0.6012,synthetic
SM13841,badminton,doubles,1306.4,1395.8,3,58,49,0,0.9068,synthetic
SM13842,badminton,doubles,1516.7,1542.8,3,55,55,0,0.9826,synthetic
SM13843,badminton,doubles,1514.9,1393.0,3,55,58,0,0.9081,synthetic
SM13844,badminton,doubles,1347.0,1283.0,3,60,41,1,0.9321,synthetic
SM13845,badminton,doubles,1470.1,1259.5,3,63,55,0,0.8325,synthetic
SM13846,badminton,doubles,1332.9,1183.1,3,60,53,0,0.8754,synthetic
SM13847,badminton,doubles,1619.6,1668.1,3,58,59,1,1.0,synthetic
SM13848,badminton,doubles,1292.6,1328.6,2,41,31,0,0.8538,synthetic
SM13849,badminton,doubles,1451.8,1386.5,2,40,35,0,0.8631,synthetic
SM13850,badminton,doubles,1311.5,1268.3,3,55,60,0,0.9538,synthetic
SM13851,badminton,doubles,1392.4,1337.5,2,43,25,0,0.7909,synthetic
SM13852,badminton,doubles,1468.0,1605.8,2,41,34,0,0.8041,synthetic
SM13853,badminton,doubles,1412.3,1383.8,2,40,35,1,0.9377,synthetic
SM13854,badminton,doubles,1498.7,1419.2,2,41,33,0,0.8371,synthetic
SM13855,badminton,doubles,1408.4,1139.5,2,41,34,0,0.7167,synthetic
SM13856,badminton,doubles,1479.5,1178.9,2,41,31,0,0.6774,synthetic
SM13857,badminton,doubles,1500.3,1375.1,3,56,44,1,0.9185,synthetic
SM13858,badminton,doubles,1364.2,1192.7,2,41,33,0,0.7758,synthetic
SM13859,badminton,doubles,1306.2,1336.1,2,41,24,0,0.8088,synthetic
SM13860,badminton,doubles,1348.5,1426.4,3,60,47,1,0.9495,synthetic
SM13861,badminton,doubles,1106.1,1129.1,3,56,54,1,1.0,synthetic
SM13862,badminton,doubles,1245.8,1313.4,2,39,20,0,0.7595,synthetic
SM13863,badminton,doubles,1251.5,1291.4,2,40,24,0,0.8067,synthetic
SM13864,badminton,doubles,1311.6,1279.1,3,64,55,0,0.9481,synthetic
SM13865,badminton,doubles,1577.8,1595.2,3,57,50,0,0.9622,synthetic
SM13866,badminton,doubles,1508.7,1445.0,2,42,34,1,0.8988,synthetic
SM13867,badminton,doubles,1459.2,1246.1,3,55,52,0,0.8467,synthetic
SM13868,badminton,doubles,1420.9,1548.9,2,41,27,0,0.7656,synthetic
SM13869,badminton,doubles,1126.7,1190.5,3,57,51,1,0.9852,synthetic
SM13870,badminton,doubles,1249.0,1152.3,2,40,26,1,0.834,synthetic
SM13871,badminton,doubles,1405.4,1570.0,3,51,55,0,0.8752,synthetic
SM13872,badminton,doubles,1399.8,1167.9,2,40,33,0,0.7404,synthetic
SM13873,badminton,doubles,1583.3,1107.8,3,51,53,0,0.6753,synthetic
SM13874,badminton,doubles,1407.7,1217.2,3,53,51,0,0.8653,synthetic
SM13875,badminton,doubles,1419.9,1427.8,2,40,33,1,0.9397,synthetic
SM13876,badminton,doubles,1276.3,1213.0,3,54,53,0,0.9541,synthetic
SM13877,badminton,doubles,1703.4,1545.3,2,43,32,0,0.7693,synthetic
SM13878,badminton,doubles,1122.5,1082.4,2,41,31,0,0.851,synthetic
SM13879,badminton,doubles,1311.6,1420.1,3,57,48,1,0.9434,synthetic
SM13880,badminton,doubles,1492.6,1385.5,2,41,33,0,0.8187,synthetic
SM13881,badminton,doubles,1386.1,1161.9,2,41,31,1,0.7783,synthetic
SM13882,badminton,doubles,1409.1,1481.3,3,54,51,1,0.9904,synthetic
SM13883,badminton,doubles,1329.7,1338.6,3,61,55,0,0.9734,synthetic
SM13884,badminton,doubles,1507.6,1096.6,2,41,34,0,0.622,synthetic
SM13885,badminton,doubles,1565.9,1168.4,2,42,26,0,0.5742,synthetic
SM13886,badminton,doubles,1510.9,1347.8,3,59,50,0,0.8582,synthetic
SM13887,badminton,doubles,1395.2,1158.4,2,42,31,0,0.7152,synthetic
SM13888,badminton,doubles,1333.4,1325.7,2,42,36,0,0.8974,synthetic
SM13889,badminton,doubles,1174.4,1302.9,2,40,33,0,0.8093,synthetic
SM13890,badminton,doubles,1552.6,1111.0,2,40,26,0,0.5541,synthetic
SM13891,badminton,doubles,1730.4,1725.4,2,40,35,1,0.9533,synthetic
SM13892,badminton,doubles,1414.9,1566.2,3,59,38,0,0.8125,synthetic
SM13893,badminton,doubles,1415.1,1264.5,2,42,35,0,0.7966,synthetic
SM13894,badminton,doubles,1640.7,1041.3,2,41,30,0,0.4718,synthetic
SM13895,badminton,doubles,1311.8,1318.8,2,42,36,1,0.9479,synthetic
SM13896,badminton,doubles,1589.0,1326.6,2,44,27,0,0.6626,synthetic
SM13897,badminton,doubles,1729.0,1311.6,2,43,36,0,0.6196,synthetic
SM13898,badminton,doubles,1631.4,1297.2,2,39,22,0,0.5991,synthetic
SM13899,badminton,doubles,1547.8,1441.2,3,61,55,1,0.9582,synthetic
SM13900,badminton,doubles,1384.4,1338.8,3,56,56,0,0.9696,synthetic
SM13901,badminton,doubles,1441.4,1297.0,2,43,38,0,0.8124,synthetic
SM13902,badminton,doubles,1534.3,1455.2,2,42,33,0,0.8326,synthetic
SM13903,badminton,doubles,1363.7,1316.0,3,56,48,1,0.9874,synthetic
SM13904,badminton,doubles,1579.1,1462.3,2,40,31,0,0.8048,synthetic
SM13905,badminton,doubles,1440.5,1419.8,2,43,31,1,0.9047,synthetic
SM13906,badminton,doubles,1106.2,990.0,2,39,31,0,0.8102,synthetic
SM13907,badminton,doubles,1307.5,1295.1,3,62,54,1,1.0,synthetic
SM13908,badminton,doubles,1459.3,1517.9,3,59,40,0,0.8842,synthetic
SM13909,badminton,doubles,1293.6,1272.4,3,60,52,1,1.0,synthetic
SM13910,badminton,doubles,1357.3,1326.7,2,41,32,0,0.8636,synthetic
SM13911,badminton,doubles,1282.3,1243.5,3,59,56,1,1.0,synthetic
SM13912,badminton,doubles,1565.6,1534.5,2,42,28,1,0.8826,synthetic
SM13913,badminton,doubles,1317.7,1357.5,2,43,29,1,0.879,synthetic
SM13914,badminton,doubles,1413.8,1244.2,2,41,24,0,0.7157,synthetic
SM13915,badminton,doubles,1151.7,1074.2,2,40,37,0,0.8661,synthetic
SM13916,badminton,doubles,1318.8,1077.3,2,42,31,0,0.7121,synthetic
SM13917,badminton,doubles,1683.3,1681.6,3,61,59,0,0.9922,synthetic
SM13918,badminton,doubles,1775.5,1548.5,3,58,51,0,0.823,synthetic
SM13919,badminton,doubles,1550.1,1567.9,3,60,59,0,0.9848,synthetic
SM13920,badminton,doubles,1459.5,1045.4,2,39,27,0,0.5845,synthetic
SM13921,badminton,doubles,1398.9,1374.9,3,59,59,1,1.0,synthetic
SM13922,badminton,doubles,1538.8,1469.6,2,41,33,0,0.844,synthetic
SM13923,badminton,doubles,1613.8,1276.5,3,53,53,0,0.7751,synthetic
SM13924,badminton,doubles,1455.8,1375.5,2,42,29,0,0.8066,synthetic
SM13925,badminton,doubles,1857.7,1645.7,3,54,48,0,0.8351,synthetic
SM13926,badminton,doubles,1316.4,1205.7,3,61,48,0,0.8785,synthetic
SM13927,badminton,doubles,1455.7,1631.8,3,57,58,0,0.8791,synthetic
SM13928,badminton,doubles,1642.7,1590.2,3,55,53,1,1.0,synthetic
SM13929,badminton,doubles,1628.6,1233.0,2,42,30,0,0.6029,synthetic
SM13930,badminton,doubles,1306.9,1302.5,3,56,47,0,0.9621,synthetic
SM13931,badminton,doubles,1661.0,1603.0,2,42,31,0,0.8344,synthetic
SM13932,badminton,doubles,1477.8,1467.6,2,41,36,0,0.9006,synthetic
SM13933,badminton,doubles,1600.6,1566.4,3,62,58,0,0.9639,synthetic
SM13934,badminton,doubles,1549.9,1549.6,2,41,31,1,0.9276,synthetic
SM13935,badminton,doubles,1234.4,1253.3,3,54,59,0,0.9697,synthetic
SM13936,badminton,doubles,1444.0,1190.2,2,42,28,0,0.6841,synthetic
SM13937,badminton,doubles,1655.3,1436.8,2,39,37,0,0.7771,synthetic
SM13938,badminton,doubles,1481.0,1186.8,2,42,27,0,0.6502,synthetic
SM13939,badminton,doubles,1565.4,1103.5,2,40,31,0,0.5747,synthetic
SM13940,badminton,doubles,1579.2,1507.5,3,61,51,0,0.9165,synthetic
SM13941,badminton,doubles,1212.8,1279.4,3,58,50,1,0.976,synthetic
SM13942,badminton,doubles,1374.3,1245.7,3,55,55,0,0.9143,synthetic
SM13943,badminton,doubles,1250.9,1237.7,2,41,38,1,0.9593,synthetic
SM13944,badminton,doubles,1365.7,1297.0,3,52,54,0,0.9467,synthetic
SM13945,badminton,doubles,1540.8,1462.3,3,55,56,0,0.9441,synthetic
SM13946,badminton,doubles,1264.8,1303.3,3,54,56,1,1.0,synthetic
SM13947,badminton,doubles,1553.5,1221.0,2,45,28,0,0.6185,synthetic
SM13948,badminton,doubles,1440.7,1448.7,2,41,33,0,0.8848,synthetic
SM13949,badminton,doubles,1439.2,1555.9,3,57,53,0,0.9077,synthetic
SM13950,badminton,doubles,1650.3,1625.8,3,59,51,0,0.9546,synthetic
SM13951,badminton,doubles,1250.2,1302.4,2,42,36,1,0.9178,synthetic
SM13952,badminton,doubles,1099.4,1177.3,3,60,50,1,0.9617,synthetic
SM13953,badminton,doubles,1414.3,1609.1,2,42,31,0,0.7432,synthetic
SM13954,badminton,doubles,1419.6,1189.4,2,40,36,0,0.7588,synthetic
SM13955,badminton,doubles,1530.6,1673.2,3,42,57,0,0.8443,synthetic
SM13956,badminton,doubles,1228.7,1168.7,2,42,37,1,0.918,synthetic
SM13957,badminton,doubles,1339.6,1364.1,2,44,34,0,0.8657,synthetic
SM13958,badminton,doubles,1393.6,1548.6,3,55,51,1,0.9316,synthetic
SM13959,badminton,doubles,1525.7,1341.3,3,60,45,0,0.8199,synthetic
SM13960,badminton,doubles,1174.0,1140.9,3,58,60,0,0.9712,synthetic
SM13961,badminton,doubles,1277.3,1125.6,3,61,49,1,0.9052,synthetic
SM13962,badminton,doubles,1421.5,1194.0,2,41,30,1,0.7697,synthetic
SM13963,badminton,doubles,1497.7,1188.8,3,53,50,0,0.7824,synthetic
SM13964,badminton,doubles,1193.6,1296.4,2,42,34,0,0.8227,synthetic
SM13965,badminton,doubles,1703.7,1423.8,3,56,53,0,0.8024,synthetic
SM13966,badminton,doubles,1277.5,1174.7,2,43,19,0,0.71,synthetic
SM13967,badminton,doubles,1325.9,1385.0,3,60,52,0,0.932,synthetic
SM13968,badminton,doubles,1278.2,1441.4,3,58,49,1,0.9076,synthetic
SM13969,badminton,doubles,1735.1,1564.7,2,41,34,1,0.8324,synthetic
SM13970,badminton,doubles,1767.5,1638.5,3,56,52,0,0.8992,synthetic
SM13971,badminton,doubles,1365.0,1435.7,2,41,33,0,0.843,synthetic
SM13972,badminton,doubles,1494.6,1483.8,2,40,33,1,0.9378,synthetic
SM13973,badminton,doubles,1468.9,1372.8,3,51,52,1,0.982,synthetic
SM13974,badminton,doubles,1314.5,1342.6,2,37,24,0,0.8294,synthetic
SM13975,badminton,doubles,1281.6,1321.4,3,58,49,1,0.9898,synthetic
SM13976,badminton,doubles,1637.2,1344.5,2,44,33,0,0.6811,synthetic
SM13977,badminton,doubles,1768.8,1498.4,2,40,28,0,0.6825,synthetic
SM13978,badminton,doubles,1640.1,1317.8,3,54,56,0,0.7779,synthetic
SM13979,badminton,doubles,1588.0,1593.7,3,59,50,1,1.0,synthetic
SM13980,badminton,doubles,1649.1,1641.5,3,60,53,1,1.0,synthetic
SM13981,badminton,doubles,1406.9,1072.6,2,39,28,0,0.6448,synthetic
SM13982,badminton,doubles,1377.8,1471.5,2,40,34,0,0.8384,synthetic
SM13983,badminton,doubles,1738.1,1375.2,2,43,30,0,0.6202,synthetic
SM13984,badminton,doubles,1885.8,1558.0,2,40,28,0,0.6442,synthetic
SM13985,badminton,doubles,1441.7,1296.4,3,54,52,0,0.8956,synthetic
SM13986,badminton,doubles,1413.5,1569.6,2,40,24,0,0.7293,synthetic
SM13987,badminton,doubles,1533.5,1386.0,3,54,52,1,0.9441,synthetic
SM13988,badminton,doubles,1522.0,1489.3,3,59,58,0,0.9748,synthetic
SM13989,badminton,doubles,1680.3,1180.2,2,44,34,0,0.5487,synthetic
SM13990,badminton,doubles,1434.9,1207.6,3,52,50,0,0.8406,synthetic
SM13991,badminton,doubles,1288.7,1295.2,2,40,35,1,0.9523,synthetic
SM13992,badminton,doubles,1448.9,1468.6,2,39,37,1,0.9597,synthetic
SM13993,badminton,doubles,1857.8,1528.6,3,59,54,0,0.7628,synthetic
SM13994,badminton,doubles,1316.4,1332.7,3,57,47,0,0.9507,synthetic
SM13995,badminton,doubles,1129.1,1039.2,3,56,55,1,0.9865,synthetic
SM13996,badminton,doubles,1176.5,1096.7,2,42,25,0,0.7786,synthetic
SM13997,badminton,doubles,1474.3,1402.3,2,40,38,1,0.9251,synthetic
SM13998,badminton,doubles,1873.2,1631.8,2,40,34,0,0.74,synthetic
SM13999,badminton,doubles,1391.6,1394.2,3,57,58,1,1.0,synthetic
SM14000,badminton,doubles,1554.5,1347.7,2,44,33,0,0.7383,synthetic
SM14001,badminton,doubles,1442.9,1481.0,2,44,33,1,0.9008,synthetic
SM14002,badminton,doubles,1622.2,1578.9,2,43,29,0,0.8267,synthetic
SM14003,badminton,doubles,1566.2,1416.5,2,41,34,0,0.7962,synthetic
SM14004,badminton,doubles,1214.6,1259.2,3,62,50,0,0.9274,synthetic
SM14005,badminton,doubles,1204.3,1074.6,3,52,52,0,0.9135,synthetic
SM14006,badminton,doubles,1445.1,1514.3,3,60,53,0,0.9291,synthetic
SM14007,badminton,doubles,1411.9,1362.3,3,51,51,1,1.0,synthetic
SM14008,badminton,doubles,1408.3,1386.3,2,40,35,1,0.942,synthetic
SM14009,badminton,doubles,1316.0,1121.6,2,40,33,0,0.7654,synthetic
SM14010,badminton,doubles,1382.2,1327.9,2,43,30,0,0.8259,synthetic
SM14011,badminton,doubles,1238.3,1233.1,3,59,59,1,1.0,synthetic
SM14012,badminton,doubles,1478.5,1316.4,2,42,29,0,0.752,synthetic
SM14013,badminton,doubles,1510.0,1487.5,2,40,36,1,0.9473,synthetic
SM14014,badminton,doubles,1291.7,1271.2,2,42,31,1,0.9094,synthetic
SM14015,badminton,doubles,1460.9,1443.6,3,59,53,1,1.0,synthetic
SM14016,badminton,doubles,1506.9,1470.9,3,52,45,0,0.9471,synthetic
SM14017,badminton,doubles,1425.0,1216.1,2,41,38,1,0.8289,synthetic
SM14018,badminton,doubles,1295.5,1334.0,3,55,54,0,0.9707,synthetic
SM14019,badminton,doubles,1272.1,1313.3,3,59,52,1,0.9973,synthetic
SM14020,badminton,doubles,1675.6,1463.6,2,41,31,0,0.7364,synthetic
SM14021,badminton,doubles,1546.1,1503.4,3,53,58,0,0.9535,synthetic
SM14022,badminton,doubles,1272.9,1210.3,3,51,62,0,0.9193,synthetic
SM14023,badminton,doubles,1427.0,1552.6,2,41,30,0,0.7876,synthetic
SM14024,badminton,doubles,1477.8,1266.0,3,55,54,0,0.8551,synthetic
SM14025,badminton,doubles,1533.0,1476.5,3,58,55,0,0.9517,synthetic
SM14026,badminton,doubles,1437.9,1723.0,3,52,53,0,0.8061,synthetic
SM14027,badminton,doubles,1329.8,1372.5,2,40,29,0,0.8411,synthetic
SM14028,badminton,doubles,1556.7,1438.8,3,58,55,0,0.9108,synthetic
SM14029,badminton,doubles,1697.2,1429.9,3,61,48,1,0.8241,synthetic
SM14030,badminton,doubles,1347.8,1211.0,2,41,30,0,0.7802,synthetic
SM14031,badminton,doubles,1378.8,1342.1,3,56,59,1,1.0,synthetic
SM14032,badminton,doubles,1462.8,1395.1,3,55,46,0,0.9192,synthetic
SM14033,badminton,doubles,1583.0,1271.9,2,43,28,0,0.6414,synthetic
SM14034,badminton,doubles,1627.0,1664.7,2,44,38,0,0.8789,synthetic
SM14035,badminton,doubles,1666.7,1460.5,2,41,33,0,0.7526,synthetic
SM14036,badminton,doubles,1558.9,1576.4,2,42,33,1,0.9237,synthetic
SM14037,badminton,doubles,1471.1,1337.7,3,60,52,0,0.8825,synthetic
SM14038,badminton,doubles,1185.1,1174.7,3,57,58,0,0.9896,synthetic
SM14039,badminton,doubles,1078.8,982.3,2,41,29,0,0.8004,synthetic
SM14040,badminton,doubles,1305.8,1401.0,3,58,53,1,0.9685,synthetic
SM14041,badminton,doubles,1492.6,1537.8,2,42,33,0,0.8552,synthetic
SM14042,badminton,doubles,1614.6,1365.2,3,55,57,0,0.8266,synthetic
SM14043,badminton,doubles,1552.9,1642.9,3,52,55,1,0.9788,synthetic
SM14044,badminton,doubles,1311.2,1152.5,2,44,32,0,0.7644,synthetic
SM14045,badminton,doubles,1371.5,1365.7,2,40,36,0,0.9084,synthetic
SM14046,badminton,doubles,1221.6,1224.5,2,44,30,1,0.9057,synthetic
SM14047,badminton,doubles,1409.8,1318.7,2,42,40,1,0.9128,synthetic
SM14048,badminton,doubles,1233.2,1076.9,3,56,56,0,0.8958,synthetic
SM14049,badminton,doubles,1414.6,1342.6,3,61,52,0,0.9201,synthetic
SM14050,badminton,doubles,1614.2,1490.5,3,53,47,0,0.8935,synthetic
SM14051,badminton,doubles,1332.5,1230.7,2,41,32,0,0.8162,synthetic
SM14052,badminton,doubles,1507.4,1295.9,2,44,34,0,0.7411,synthetic
SM14053,badminton,doubles,1791.7,1758.8,3,53,58,1,1.0,synthetic
SM14054,badminton,doubles,1380.9,1503.7,2,39,36,0,0.8355,synthetic
SM14055,badminton,doubles,1390.6,1359.6,2,42,32,1,0.9086,synthetic
SM14056,badminton,doubles,1455.4,1582.9,2,40,25,0,0.756,synthetic
SM14057,badminton,doubles,1419.7,1288.3,3,62,53,0,0.8811,synthetic
SM14058,badminton,doubles,1820.7,1432.6,2,40,26,0,0.5898,synthetic
SM14059,badminton,doubles,1284.0,1222.2,2,41,31,0,0.8366,synthetic
SM14060,badminton,doubles,1403.9,1177.4,2,42,33,0,0.7343,synthetic
SM14061,badminton,doubles,1590.0,1467.6,2,41,38,0,0.8365,synthetic
SM14062,badminton,doubles,1290.2,1338.7,3,55,59,0,0.9536,synthetic
SM14063,badminton,doubles,1253.1,1128.3,2,41,35,0,0.8186,synthetic
SM14064,badminton,doubles,1483.9,1523.7,2,43,27,0,0.8154,synthetic
SM14065,badminton,doubles,1415.4,1194.7,3,55,53,1,0.8955,synthetic
SM14066,badminton,doubles,1387.6,979.2,2,43,28,0,0.5766,synthetic
SM14067,badminton,doubles,1616.7,1445.9,2,42,30,0,0.7528,synthetic
SM14068,badminton,doubles,1398.8,1504.1,3,61,51,1,0.9441,synthetic
SM14069,badminton,doubles,1322.5,1001.3,2,41,34,0,0.6819,synthetic
SM14070,badminton,doubles,1824.1,1575.4,2,43,36,0,0.7321,synthetic
SM14071,badminton,doubles,1239.6,1383.8,3,59,49,0,0.8668,synthetic
SM14072,badminton,doubles,1247.2,1209.3,2,42,32,0,0.854,synthetic
SM14073,badminton,doubles,1265.6,1197.8,2,42,36,1,0.9074,synthetic
SM14074,badminton,doubles,1536.5,1505.2,3,56,53,0,0.9681,synthetic
SM14075,badminton,doubles,1625.4,1543.6,2,40,35,0,0.8521,synthetic
SM14076,badminton,doubles,1566.7,1704.4,2,37,32,0,0.8125,synthetic
SM14077,badminton,doubles,1817.5,1798.3,2,40,28,0,0.8499,synthetic
SM14078,badminton,doubles,1384.7,1329.0,2,41,29,0,0.8276,synthetic
SM14079,badminton,doubles,1533.9,1359.4,2,39,33,1,0.8337,synthetic
SM14080,badminton,doubles,1311.6,1369.4,2,40,34,1,0.9124,synthetic
SM14081,badminton,doubles,1539.7,1554.3,3,59,56,0,0.9798,synthetic
SM14082,badminton,doubles,1469.3,1412.1,2,40,38,1,0.9349,synthetic
SM14083,badminton,doubles,1708.4,1625.6,2,43,38,0,0.8534,synthetic
SM14084,badminton,doubles,1389.3,1368.9,2,45,31,0,0.846,synthetic
SM14085,badminton,doubles,1555.8,1240.3,2,42,34,0,0.6809,synthetic
SM14086,badminton,doubles,1560.2,1237.3,2,43,32,0,0.6594,synthetic
SM14087,badminton,doubles,1441.2,1486.5,3,56,53,1,1.0,synthetic
SM14088,badminton,doubles,1538.8,1664.7,2,39,28,0,0.7837,synthetic
SM14089,badminton,doubles,1639.8,1238.6,2,40,25,0,0.5736,synthetic
SM14090,badminton,doubles,1719.6,1369.5,2,40,28,0,0.6293,synthetic
SM14091,badminton,doubles,1542.0,1517.5,2,42,31,0,0.8567,synthetic
SM14092,badminton,doubles,1589.4,1435.9,2,41,25,0,0.734,synthetic
SM14093,badminton,doubles,1438.2,1325.9,2,41,28,1,0.8331,synthetic
SM14094,badminton,doubles,1369.7,1390.2,3,59,49,0,0.9493,synthetic
SM14095,badminton,doubles,1438.7,1384.8,2,42,30,0,0.8307,synthetic
SM14096,badminton,doubles,1472.5,1488.6,2,41,28,0,0.8472,synthetic
SM14097,badminton,doubles,1581.1,1315.3,2,40,27,0,0.6785,synthetic
SM14098,badminton,doubles,1525.3,1577.6,3,60,54,1,0.9941,synthetic
SM14099,badminton,doubles,1166.9,1046.1,3,56,58,0,0.9124,synthetic
SM14100,badminton,doubles,1400.6,1418.3,2,41,33,0,0.8783,synthetic
SM14101,badminton,doubles,1133.3,1070.8,2,41,39,0,0.8817,synthetic
SM14102,badminton,doubles,1498.9,1466.0,2,40,38,0,0.9011,synthetic
SM14103,badminton,doubles,1221.3,1180.9,3,59,49,0,0.936,synthetic
SM14104,badminton,doubles,1618.0,1462.6,3,58,55,0,0.8858,synthetic
SM14105,badminton,doubles,1742.0,1338.0,2,42,27,0,0.577,synthetic
SM14106,badminton,doubles,1141.2,1124.5,3,62,53,1,1.0,synthetic
SM14107,badminton,doubles,1577.3,1668.8,2,42,29,1,0.8491,synthetic
SM14108,badminton,doubles,1489.5,1372.4,3,62,58,0,0.9086,synthetic
SM14109,badminton,doubles,1419.4,1354.5,3,59,49,0,0.9197,synthetic
SM14110,badminton,doubles,1641.0,1606.0,3,59,51,0,0.9476,synthetic
SM14111,badminton,doubles,1611.2,1482.9,3,60,54,1,0.9434,synthetic
SM14112,badminton,doubles,1138.9,1175.9,3,55,57,0,0.9682,synthetic
SM14113,badminton,doubles,1341.2,1218.4,2,41,35,0,0.8199,synthetic
SM14114,badminton,doubles,1291.6,1379.9,3,53,52,1,0.9873,synthetic
SM14115,badminton,doubles,1584.6,1443.2,2,41,29,1,0.8205,synthetic
SM14116,badminton,doubles,1184.9,1317.6,3,60,52,0,0.883,synthetic
SM14117,badminton,doubles,1492.2,1442.9,3,58,52,0,0.9453,synthetic
SM14118,badminton,doubles,1509.3,1407.4,3,61,48,0,0.8844,synthetic
SM14119,badminton,doubles,1252.7,1113.5,3,54,57,1,0.9464,synthetic
SM14120,badminton,doubles,1668.9,1481.2,2,42,21,0,0.6749,synthetic
SM14121,badminton,doubles,1260.2,1185.6,2,42,29,0,0.8104,synthetic
SM14122,badminton,doubles,1381.3,1312.9,3,59,43,1,0.9417,synthetic
SM14123,badminton,doubles,1154.8,1166.2,2,43,34,1,0.929,synthetic
SM14124,badminton,doubles,1333.4,1367.2,3,57,55,0,0.9703,synthetic
SM14125,badminton,doubles,1197.1,1179.1,2,40,31,1,0.9206,synthetic
SM14126,badminton,doubles,1156.6,1115.4,2,41,29,1,0.8873,synthetic
SM14127,badminton,doubles,1423.1,1212.6,3,52,48,0,0.8437,synthetic
SM14128,badminton,doubles,1317.6,1341.7,2,42,38,0,0.8973,synthetic
SM14129,badminton,doubles,1464.5,1191.2,2,41,32,1,0.7518,synthetic
SM14130,badminton,doubles,1200.1,1090.9,2,39,32,1,0.8711,synthetic
SM14131,badminton,doubles,1468.0,1240.8,3,58,49,0,0.8149,synthetic
SM14132,badminton,doubles,1473.1,1312.0,2,41,26,0,0.7364,synthetic
SM14133,badminton,doubles,1586.6,1286.1,3,55,48,0,0.7725,synthetic
SM14134,badminton,doubles,1661.0,1481.8,3,58,48,1,0.8928,synthetic
SM14135,badminton,doubles,1594.3,1605.7,3,61,52,1,1.0,synthetic
SM14136,badminton,doubles,1303.0,1302.4,3,59,46,1,1.0,synthetic
SM14137,badminton,doubles,1323.6,1173.8,2,40,25,0,0.7412,synthetic
SM14138,badminton,doubles,1394.4,1368.0,3,58,46,1,0.9862,synthetic
