match_id,sport,format,rating_diff,avg_rating_deviation,winrate_diff,activeness_diff,streak_diff,geo_score,h2h_matches,same_skill_category,wait_time_seconds,match_quality_score
SM8538,lawn_tennis,singles,395.3,258.7,0.3046,0.2493,5,0.8,3,0,71,0.5861
SM8539,lawn_tennis,singles,607.4,237.0,0.463,0.4024,0,0.5,1,1,55,0.4124
SM8540,lawn_tennis,singles,334.1,137.8,0.372,0.3918,0,0.5,1,1,89,0.6839
SM8541,lawn_tennis,singles,73.6,225.6,0.1064,0.3529,1,1.0,0,1,342,0.9728
SM8542,lawn_tennis,singles,162.5,212.2,0.1456,0.2166,4,0.8,2,1,70,0.7824
SM8543,lawn_tennis,singles,140.6,185.0,0.1214,0.1969,4,0.8,0,0,49,0.7729
SM8544,lawn_tennis,singles,815.5,236.1,0.5854,0.1059,4,1.0,2,0,323,0.4333
SM8545,lawn_tennis,singles,312.1,149.0,0.3899,0.2328,1,0.2,0,0,58,0.6707
SM8546,lawn_tennis,singles,203.1,179.8,0.1224,0.1013,5,0.5,0,1,57,0.7458
SM8547,lawn_tennis,singles,686.0,241.7,0.3552,0.2035,3,1.0,0,0,608,0.419
SM8548,lawn_tennis,singles,1015.9,149.5,0.4753,0.0261,1,0.8,0,0,192,0.5175
SM8549,lawn_tennis,singles,289.2,230.5,0.3627,0.0104,4,1.0,2,0,34,0.7869
SM8550,lawn_tennis,singles,134.2,228.4,0.2042,0.1088,1,0.8,3,1,391,0.9503
SM8551,lawn_tennis,singles,329.1,231.4,0.2508,0.0547,1,0.5,0,1,105,0.4639
SM8552,lawn_tennis,singles,3.0,214.2,0.2434,0.4456,2,0.8,0,1,69,0.9264
SM8553,lawn_tennis,singles,218.0,183.6,0.1769,0.3749,1,1.0,0,1,331,0.7112
SM8554,lawn_tennis,singles,683.5,166.4,0.49,0.214,4,0.5,1,0,159,0.339
SM8555,lawn_tennis,singles,282.8,269.6,0.1511,0.1543,2,0.8,2,0,7,0.7509
SM8556,lawn_tennis,singles,246.3,172.6,0.065,0.1775,2,1.0,1,0,94,0.7146
SM8557,lawn_tennis,singles,212.3,248.8,0.219,0.1234,2,0.5,1,0,4,0.6895
SM8558,lawn_tennis,singles,23.6,227.6,0.067,0.0506,2,0.5,2,1,62,0.9607
SM8559,lawn_tennis,singles,1059.7,195.6,0.486,0.0824,3,0.5,0,0,66,0.4242
SM8560,lawn_tennis,singles,148.1,328.0,0.1119,0.035,0,1.0,1,1,741,0.9013
SM8561,lawn_tennis,singles,541.9,232.7,0.3443,0.2611,0,1.0,0,0,99,0.5756
SM8562,lawn_tennis,singles,277.5,268.8,0.0734,0.0326,2,1.0,3,0,48,0.641
SM8563,lawn_tennis,singles,602.6,236.1,0.3612,0.0234,2,1.0,2,0,159,0.4788
SM8564,lawn_tennis,singles,678.8,204.0,0.4877,0.436,4,0.8,0,0,32,0.4
SM8565,lawn_tennis,singles,787.2,213.6,0.6314,0.0454,4,1.0,1,0,34,0.4667
SM8566,lawn_tennis,singles,60.5,167.4,0.0176,0.0061,2,1.0,3,1,166,0.9533
SM8567,lawn_tennis,singles,188.1,216.4,0.0633,0.3798,5,0.8,0,0,65,0.7242
SM8568,lawn_tennis,singles,374.4,226.2,0.3991,0.4512,0,1.0,5,1,563,0.7004
SM8569,lawn_tennis,singles,425.1,277.4,0.3018,0.2377,0,0.8,5,0,20,0.4976
SM8570,lawn_tennis,singles,301.3,131.2,0.1052,0.2789,4,0.5,1,0,174,0.708
SM8571,lawn_tennis,singles,311.3,243.2,0.0186,0.1197,2,1.0,0,0,301,0.6496
SM8572,lawn_tennis,singles,751.8,225.7,0.407,0.0173,9,0.2,0,0,211,0.3712
SM8573,lawn_tennis,singles,83.7,242.6,0.1129,0.081,0,0.8,2,0,46,0.8331
SM8574,lawn_tennis,singles,540.9,185.0,0.3767,0.1218,3,0.8,1,0,11,0.5461
SM8575,lawn_tennis,singles,82.7,187.1,0.1579,0.1192,0,1.0,1,1,236,0.8374
SM8576,lawn_tennis,singles,463.7,235.2,0.206,0.1931,4,1.0,0,0,186,0.4909
SM8577,lawn_tennis,singles,17.3,176.0,0.0814,0.4362,7,1.0,3,1,225,0.8705
SM8578,lawn_tennis,singles,58.1,304.4,0.0847,0.1955,1,1.0,0,1,91,0.8246
SM8579,lawn_tennis,singles,142.6,251.6,0.2314,0.1141,2,0.8,0,0,16,0.7787
SM8580,lawn_tennis,singles,60.8,186.6,0.0273,0.0135,3,0.5,0,1,453,0.8357
SM8581,lawn_tennis,singles,44.2,187.2,0.1762,0.039,4,0.2,0,1,180,0.8811
SM8582,lawn_tennis,singles,324.1,183.0,0.0382,0.3014,5,1.0,0,0,144,0.622
SM8583,lawn_tennis,singles,27.3,273.4,0.1133,0.0367,4,0.2,0,0,62,0.9755
SM8584,lawn_tennis,singles,403.0,236.6,0.5058,0.4585,1,1.0,0,0,181,0.6895
SM8585,lawn_tennis,singles,102.1,214.8,0.1793,0.0894,8,1.0,0,1,73,0.9698
SM8586,lawn_tennis,singles,159.2,175.5,0.1962,0.096,1,0.5,2,0,50,0.8454
SM8587,lawn_tennis,singles,551.2,235.7,0.289,0.2434,8,1.0,0,0,1,0.4821
SM8588,lawn_tennis,singles,181.4,164.4,0.2691,0.2981,1,1.0,2,1,45,0.7441
SM8589,lawn_tennis,singles,699.2,246.6,0.3106,0.0171,0,1.0,1,0,50,0.5
SM8590,lawn_tennis,singles,313.9,180.5,0.207,0.3721,1,1.0,3,1,68,0.5845
SM8591,lawn_tennis,singles,11.3,257.5,0.0777,0.148,6,0.5,0,1,48,0.8958
SM8592,lawn_tennis,singles,806.4,196.2,0.598,0.226,6,0.5,0,0,26,0.4
SM8593,lawn_tennis,singles,79.1,185.2,0.3406,0.4885,3,1.0,0,1,13,0.8079
SM8594,lawn_tennis,singles,110.5,300.6,0.0003,0.3811,2,1.0,0,1,281,0.6997
SM8595,lawn_tennis,singles,218.5,195.6,0.1122,0.1049,3,0.2,0,1,46,0.819
SM8596,lawn_tennis,singles,312.2,243.6,0.1516,0.1541,6,0.8,5,0,48,0.7092
SM8597,lawn_tennis,singles,358.7,236.4,0.3218,0.0976,4,1.0,0,1,44,0.4118
SM8598,lawn_tennis,singles,125.9,250.3,0.254,0.1334,1,1.0,1,0,1,0.6676
SM8599,lawn_tennis,singles,601.5,181.4,0.2893,0.115,8,0.8,0,0,145,0.4567
SM8600,lawn_tennis,singles,505.9,244.6,0.3289,0.2817,2,0.5,0,1,2,0.4497
SM8601,lawn_tennis,singles,113.3,314.0,0.0735,0.6199,3,0.8,1,1,101,0.867
SM8602,lawn_tennis,singles,379.1,227.0,0.1996,0.3577,2,0.2,3,0,168,0.6818
SM8603,lawn_tennis,singles,321.4,197.3,0.3781,0.0748,7,0.5,1,0,31,0.7673
SM8604,lawn_tennis,singles,239.0,171.6,0.0927,0.3633,0,0.8,1,0,31,0.503
SM8605,lawn_tennis,singles,183.9,176.7,0.2297,0.477,7,0.5,1,0,0,0.7184
SM8606,lawn_tennis,singles,256.5,233.0,0.2374,0.0931,2,0.5,3,0,253,0.5741
SM8607,lawn_tennis,singles,226.6,211.8,0.2276,0.1054,7,0.8,0,0,107,0.843
SM8608,lawn_tennis,singles,288.8,255.0,0.1877,0.0537,2,0.8,5,0,137,0.7732
SM8609,lawn_tennis,singles,570.1,184.4,0.3545,0.1109,0,1.0,0,0,121,0.5366
SM8610,lawn_tennis,singles,111.9,213.6,0.0077,0.0313,0,0.8,2,1,298,0.9085
SM8611,lawn_tennis,singles,781.6,162.6,0.518,0.2314,2,1.0,0,0,3,0.4496
SM8612,lawn_tennis,singles,74.5,265.1,0.1846,0.0332,3,0.8,5,1,30,0.965
SM8613,lawn_tennis,singles,219.7,316.3,0.0831,0.0174,0,0.8,2,1,405,0.8332
SM8614,lawn_tennis,singles,610.8,174.6,0.5281,0.1849,2,1.0,5,0,31,0.4144
SM8615,lawn_tennis,singles,263.8,200.6,0.1662,0.0757,5,0.8,2,0,151,0.7934
SM8616,lawn_tennis,singles,273.6,105.6,0.2147,0.157,1,1.0,0,0,200,0.6964
SM8617,lawn_tennis,singles,34.7,213.8,0.0691,0.0271,2,0.8,2,1,14,0.8079
SM8618,lawn_tennis,singles,451.2,208.8,0.2733,0.1988,8,1.0,1,0,49,0.6628
SM8619,lawn_tennis,singles,88.7,215.6,0.0491,0.1553,1,1.0,0,1,207,0.7969
SM8620,lawn_tennis,singles,802.1,214.4,0.458,0.3759,1,0.5,0,0,54,0.575
SM8621,lawn_tennis,singles,371.4,218.6,0.3061,0.0104,1,1.0,0,0,137,0.5948
SM8622,lawn_tennis,singles,162.5,124.8,0.0493,0.2265,5,1.0,0,1,7,0.7488
SM8623,lawn_tennis,singles,545.9,234.2,0.333,0.1894,1,0.8,0,0,93,0.6071
SM8624,lawn_tennis,singles,354.4,207.4,0.1922,0.2411,0,0.8,0,0,103,0.6331
SM8625,lawn_tennis,singles,162.0,218.6,0.2641,0.4206,2,0.8,2,0,254,0.7991
SM8626,lawn_tennis,singles,851.9,137.8,0.5677,0.3036,3,1.0,0,0,127,0.387
SM8627,lawn_tennis,singles,339.3,154.6,0.196,0.0194,3,0.5,2,0,119,0.6449
SM8628,lawn_tennis,singles,623.9,179.0,0.4705,0.3279,2,0.8,0,0,32,0.4821
SM8629,lawn_tennis,singles,273.5,192.0,0.3089,0.2013,2,1.0,0,1,26,0.6047
SM8630,lawn_tennis,singles,537.2,187.0,0.2576,0.2828,2,0.2,2,0,24,0.4609
SM8631,lawn_tennis,singles,438.0,209.2,0.2211,0.2316,0,1.0,5,0,49,0.6959
SM8632,lawn_tennis,singles,215.6,209.2,0.0352,0.2281,2,0.5,3,0,415,0.6639
SM8633,lawn_tennis,singles,33.8,228.8,0.0176,0.0751,4,0.8,2,1,30,0.9169
SM8634,lawn_tennis,singles,209.8,240.9,0.1936,0.011,2,0.5,0,1,313,0.6666
SM8635,lawn_tennis,singles,969.6,211.6,0.6035,0.3321,1,0.5,0,0,4,0.4455
SM8636,lawn_tennis,singles,455.0,213.8,0.175,0.2415,2,1.0,0,0,110,0.5874
SM8637,lawn_tennis,singles,517.6,172.4,0.3193,0.1408,0,1.0,3,0,197,0.5045
SM8638,lawn_tennis,singles,415.0,168.2,0.1411,0.1852,0,0.8,0,0,43,0.5456
SM8639,lawn_tennis,singles,66.0,168.8,0.1824,0.4659,1,0.5,0,1,140,0.956
SM8640,lawn_tennis,singles,27.9,215.6,0.051,0.3858,0,1.0,2,0,39,0.8379
SM8641,lawn_tennis,singles,59.1,286.2,0.0031,0.0116,5,1.0,0,1,250,0.8394
SM8642,lawn_tennis,singles,146.4,195.5,0.0679,0.2045,1,0.5,0,1,16,0.6819
SM8643,lawn_tennis,singles,177.4,208.6,0.1486,0.114,7,0.8,0,1,60,0.8692
SM8644,lawn_tennis,singles,659.2,137.7,0.3335,0.2014,4,0.5,0,0,288,0.4571
SM8645,lawn_tennis,singles,243.6,238.0,0.1391,0.1172,6,1.0,3,0,240,0.7756
SM8646,lawn_tennis,singles,13.1,266.0,0.0662,0.0123,0,0.5,0,0,309,0.886
SM8647,lawn_tennis,singles,251.1,219.2,0.2775,0.0912,4,0.2,0,1,16,0.6186
SM8648,lawn_tennis,singles,41.6,287.4,0.0516,0.4016,5,1.0,2,0,367,0.846
SM8649,lawn_tennis,singles,96.5,200.8,0.0684,0.0851,1,0.8,0,1,85,0.9297
SM8650,lawn_tennis,singles,951.4,175.9,0.6285,0.2007,2,0.8,0,0,203,0.4833
SM8651,lawn_tennis,singles,793.6,177.6,0.6515,0.1547,2,0.8,1,0,88,0.4788
SM8652,lawn_tennis,singles,494.3,111.6,0.3577,0.1352,4,0.8,2,0,172,0.6482
SM8653,lawn_tennis,singles,242.8,155.6,0.0257,0.3155,2,1.0,0,1,8,0.8323
SM8654,lawn_tennis,singles,297.3,129.0,0.1365,0.006,4,1.0,1,0,122,0.7547
SM8655,lawn_tennis,singles,647.4,156.4,0.4587,0.0149,9,1.0,0,0,315,0.3439
SM8656,lawn_tennis,singles,780.7,212.0,0.6667,0.0849,3,0.2,1,0,335,0.4397
SM8657,lawn_tennis,singles,663.5,199.9,0.1587,0.1359,7,1.0,0,0,86,0.4833
SM8658,lawn_tennis,singles,712.6,269.4,0.4437,0.1947,5,0.5,3,0,140,0.381
SM8659,lawn_tennis,singles,80.5,232.4,0.063,0.0282,4,0.8,0,0,282,0.8588
SM8660,lawn_tennis,singles,894.1,239.0,0.4266,0.1486,3,1.0,0,0,12,0.4788
SM8661,lawn_tennis,singles,92.4,212.7,0.2346,0.0273,2,0.8,2,0,33,0.8017
SM8662,lawn_tennis,singles,462.8,161.5,0.1277,0.0122,4,1.0,1,0,74,0.6497
SM8663,lawn_tennis,singles,164.7,301.2,0.0598,0.0997,1,0.5,1,1,16,0.7272
SM8664,lawn_tennis,singles,322.8,173.8,0.2448,0.3801,3,0.5,1,0,309,0.7558
SM8665,lawn_tennis,singles,248.0,245.8,0.0139,0.144,1,0.2,1,0,1,0.6953
SM8666,lawn_tennis,singles,370.7,113.5,0.0343,0.1691,4,0.8,0,0,66,0.5984
SM8667,lawn_tennis,singles,6.5,231.8,0.2466,0.1478,6,0.2,2,1,101,0.9905
SM8668,lawn_tennis,singles,869.5,232.9,0.5025,0.2774,1,0.8,0,0,65,0.4227
SM8669,lawn_tennis,singles,231.9,169.6,0.0049,0.1343,3,0.8,0,0,8,0.7136
SM8670,lawn_tennis,singles,415.8,164.9,0.1786,0.0707,3,1.0,0,0,181,0.6136
SM8671,lawn_tennis,singles,497.8,236.6,0.1373,0.1645,7,1.0,0,0,183,0.5106
SM8672,lawn_tennis,singles,189.4,242.6,0.2841,0.5972,4,1.0,1,0,201,0.8404
SM8673,lawn_tennis,singles,6.5,298.5,0.0471,0.0666,4,1.0,1,1,146,0.9832
SM8674,lawn_tennis,singles,272.5,145.8,0.2392,0.002,1,0.5,1,1,155,0.6945
SM8675,lawn_tennis,singles,117.2,283.5,0.0188,0.0417,2,0.2,1,1,206,0.8052
SM8676,lawn_tennis,singles,433.5,165.5,0.1515,0.276,1,1.0,0,1,13,0.5872
SM8677,lawn_tennis,singles,22.0,286.1,0.1227,0.5438,5,0.8,0,1,19,0.951
SM8678,lawn_tennis,singles,362.9,262.4,0.4031,0.2658,1,0.5,1,0,208,0.6263
SM8679,lawn_tennis,singles,68.4,133.8,0.0441,0.0507,2,1.0,2,0,67,0.9984
SM8680,lawn_tennis,singles,65.9,237.8,0.2282,0.0401,0,1.0,0,1,0,0.9743
SM8681,lawn_tennis,singles,355.0,194.8,0.2913,0.1517,7,0.8,2,1,66,0.727
SM8682,lawn_tennis,singles,188.1,254.2,0.2429,0.5225,4,1.0,0,1,4,0.7558
SM8683,lawn_tennis,singles,342.8,266.6,0.2052,0.6059,1,0.2,1,0,18,0.3641
SM8684,lawn_tennis,singles,305.1,153.0,0.1738,0.2631,2,0.8,3,0,1,0.5904
SM8685,lawn_tennis,singles,175.7,244.5,0.0501,0.2031,0,0.8,3,0,55,0.7362
SM8686,lawn_tennis,singles,288.8,238.9,0.049,0.0536,3,1.0,5,0,277,0.6608
SM8687,lawn_tennis,singles,64.9,192.3,0.1905,0.4061,6,0.5,0,1,366,0.9832
SM8688,lawn_tennis,singles,283.7,212.5,0.1224,0.427,2,1.0,3,1,30,0.6605
SM8689,lawn_tennis,singles,25.5,180.0,0.0124,0.2468,2,0.2,1,1,222,1.0
SM8690,lawn_tennis,singles,255.7,178.1,0.2194,0.139,7,0.8,0,0,95,0.7107
SM8691,lawn_tennis,singles,567.2,240.3,0.3601,0.0273,3,1.0,3,0,65,0.4352
SM8692,lawn_tennis,singles,646.9,140.7,0.3995,0.063,4,0.5,3,0,1,0.4356
SM8693,lawn_tennis,singles,770.5,183.4,0.5129,0.4888,4,0.8,0,0,21,0.5375
SM8694,lawn_tennis,singles,442.2,195.2,0.2911,0.1136,3,0.2,3,0,395,0.5312
SM8695,lawn_tennis,singles,763.3,174.6,0.3349,0.0806,1,0.2,3,0,633,0.4606
SM8696,lawn_tennis,singles,397.0,156.2,0.1812,0.4737,0,0.8,3,0,326,0.5991
SM8697,lawn_tennis,singles,269.7,167.8,0.2856,0.1663,0,1.0,3,1,257,0.8038
SM8698,lawn_tennis,singles,181.8,250.6,0.1084,0.2908,0,0.2,2,0,34,0.6648
SM8699,lawn_tennis,singles,521.5,201.8,0.3206,0.3285,1,1.0,3,0,197,0.5057
SM8700,lawn_tennis,singles,270.2,222.8,0.2696,0.014,3,1.0,0,0,574,0.7372
SM8701,lawn_tennis,singles,344.1,140.4,0.504,0.29,5,1.0,1,0,8,0.7247
SM8702,lawn_tennis,singles,309.3,187.6,0.1489,0.128,5,1.0,0,0,51,0.7813
SM8703,lawn_tennis,singles,68.7,192.9,0.0851,0.0434,2,0.5,2,1,119,1.0
SM8704,lawn_tennis,singles,114.2,269.9,0.0335,0.333,1,1.0,0,1,87,0.8957
SM8705,lawn_tennis,singles,716.3,224.3,0.4829,0.038,6,0.8,0,0,57,0.4533
SM8706,lawn_tennis,singles,508.2,231.4,0.4619,0.2846,1,0.8,0,0,31,0.4612
SM8707,lawn_tennis,singles,593.4,221.8,0.3081,0.0382,6,1.0,5,1,94,0.5748
SM8708,lawn_tennis,singles,437.0,209.1,0.1327,0.0745,8,0.2,0,0,57,0.4117
SM8709,lawn_tennis,singles,255.9,165.5,0.2044,0.3698,3,1.0,2,0,86,0.84
SM8710,lawn_tennis,singles,109.9,193.8,0.1434,0.2589,1,0.5,0,0,390,0.7978
SM8711,lawn_tennis,singles,2.4,212.3,0.1333,0.3572,6,1.0,0,0,68,0.8909
SM8712,lawn_tennis,singles,382.7,267.0,0.2418,0.433,4,0.8,2,0,86,0.6237
SM8713,lawn_tennis,singles,115.2,201.4,0.2553,0.0418,2,0.8,2,1,119,0.8338
SM8714,lawn_tennis,singles,262.0,201.6,0.1838,0.1427,0,0.8,2,1,161,0.6936
SM8715,lawn_tennis,singles,440.9,204.2,0.3342,0.0717,4,1.0,0,0,74,0.5471
SM8716,lawn_tennis,singles,229.4,252.6,0.2694,0.0457,4,0.8,0,0,8,0.8697
SM8717,lawn_tennis,singles,229.0,186.0,0.1555,0.0116,1,0.2,1,1,441,0.7124
SM8718,lawn_tennis,singles,245.4,210.0,0.0124,0.3922,5,1.0,0,0,75,0.6897
SM8719,lawn_tennis,singles,561.0,244.0,0.4045,0.3089,1,0.8,1,0,23,0.4465
SM8720,lawn_tennis,singles,195.5,205.9,0.0341,0.1235,1,0.5,1,1,12,0.7052
SM8721,lawn_tennis,singles,75.4,165.7,0.0342,0.1809,11,1.0,3,1,1,0.8845
SM8722,lawn_tennis,singles,20.9,257.4,0.0396,0.2021,2,0.2,1,0,87,0.8141
SM8723,lawn_tennis,singles,160.4,248.8,0.1448,0.1479,3,0.8,0,0,121,0.8019
SM8724,lawn_tennis,singles,87.0,227.4,0.153,0.0175,4,0.8,2,0,822,0.7353
SM8725,lawn_tennis,singles,669.8,159.8,0.6297,0.3543,1,1.0,1,0,33,0.3385
SM8726,lawn_tennis,singles,594.2,251.4,0.358,0.0912,5,1.0,1,0,25,0.4676
SM8727,lawn_tennis,singles,31.0,302.4,0.0317,0.5276,5,0.8,2,1,152,0.8945
SM8728,lawn_tennis,singles,179.3,173.1,0.2902,0.2845,2,1.0,1,0,26,0.6995
SM8729,lawn_tennis,singles,258.8,181.8,0.1774,0.19,5,1.0,0,0,2,0.7128
SM8730,lawn_tennis,singles,435.7,165.4,0.3009,0.384,1,0.8,1,0,475,0.5095
SM8731,lawn_tennis,singles,353.4,196.6,0.301,0.5214,7,0.2,0,1,43,0.5377
SM8732,lawn_tennis,singles,321.6,135.1,0.0161,0.0083,0,0.8,0,0,363,0.5589
SM8733,lawn_tennis,singles,498.3,261.2,0.2785,0.193,1,1.0,2,0,11,0.3957
SM8734,lawn_tennis,singles,297.1,235.4,0.3371,0.5473,3,0.5,0,1,213,0.609
SM8735,lawn_tennis,singles,633.6,211.2,0.3964,0.1313,0,0.8,1,0,121,0.4222
SM8736,lawn_tennis,singles,315.2,213.1,0.0817,0.0192,5,0.8,0,0,27,0.6549
SM8737,lawn_tennis,singles,182.6,227.5,0.0523,0.0962,3,0.5,0,1,138,0.5922
SM8738,lawn_tennis,singles,557.3,131.2,0.2824,0.2666,5,0.5,1,0,135,0.4475
SM8739,lawn_tennis,singles,625.5,156.4,0.6625,0.6133,6,0.5,5,0,357,0.6
SM8740,lawn_tennis,singles,579.0,170.2,0.3831,0.039,4,0.8,0,0,178,0.5299
SM8741,lawn_tennis,singles,282.4,217.4,0.16,0.0143,6,1.0,0,0,11,0.7859
SM8742,lawn_tennis,singles,208.3,185.1,0.0538,0.3373,4,0.5,0,1,206,0.9053
SM8743,lawn_tennis,singles,709.8,249.1,0.5072,0.6483,3,0.8,0,0,154,0.4496
SM8744,lawn_tennis,singles,614.0,206.8,0.3312,0.0791,2,1.0,0,0,3,0.4571
SM8745,lawn_tennis,singles,505.7,170.8,0.3445,0.4176,1,0.2,0,0,211,0.4562
SM8746,lawn_tennis,singles,813.0,197.0,0.3289,0.4635,2,0.5,0,0,107,0.4424
SM8747,lawn_tennis,singles,260.0,272.6,0.2954,0.6457,3,1.0,3,1,56,0.6267
SM8748,lawn_tennis,singles,169.3,189.3,0.1326,0.0341,1,0.8,1,1,231,0.7405
SM8749,lawn_tennis,singles,144.2,277.6,0.2443,0.3285,5,1.0,2,0,1,0.8176
SM8750,lawn_tennis,singles,243.3,184.1,0.312,0.3895,0,1.0,1,0,5,0.8403
SM8751,lawn_tennis,singles,484.9,260.6,0.4405,0.0785,0,0.8,3,0,6,0.4047
SM8752,lawn_tennis,singles,490.8,204.4,0.2533,0.1444,4,1.0,2,0,129,0.6614
SM8753,lawn_tennis,singles,524.5,231.6,0.2134,0.3833,4,1.0,2,0,109,0.4373
SM8754,lawn_tennis,singles,184.8,172.4,0.1706,0.4386,8,0.5,0,1,11,0.8713
SM8755,lawn_tennis,singles,207.5,200.2,0.0884,0.0837,2,0.5,1,0,60,0.8783
SM8756,lawn_tennis,singles,444.2,236.6,0.3516,0.0257,10,0.8,2,0,223,0.6796
SM8757,lawn_tennis,singles,82.0,262.1,0.0594,0.1388,2,1.0,0,1,122,0.8542
SM8758,lawn_tennis,singles,165.4,225.7,0.177,0.0612,0,0.8,1,0,133,0.8832
SM8759,lawn_tennis,singles,282.3,137.0,0.3492,0.0283,4,0.8,0,1,123,0.7026
SM8760,lawn_tennis,singles,451.2,118.0,0.4435,0.2639,3,0.5,3,0,183,0.5273
SM8761,lawn_tennis,singles,13.2,185.7,0.0365,0.2848,3,1.0,0,1,128,0.9548
SM8762,lawn_tennis,singles,74.6,227.0,0.0507,0.2138,5,0.5,0,1,132,0.7966
SM8763,lawn_tennis,singles,130.3,200.0,0.1215,0.1481,4,0.2,3,1,364,0.7825
SM8764,lawn_tennis,singles,2.6,188.4,0.1073,0.4261,4,0.8,3,1,76,0.922
SM8765,lawn_tennis,singles,709.2,186.2,0.4705,0.5808,1,0.8,0,0,91,0.5159
SM8766,lawn_tennis,singles,732.2,246.2,0.4334,0.1506,2,1.0,1,0,125,0.581
SM8767,lawn_tennis,singles,206.2,186.0,0.2907,0.2534,0,1.0,0,1,113,0.7387
SM8768,lawn_tennis,singles,531.5,246.6,0.5112,0.2351,1,1.0,0,0,18,0.4867
SM8769,lawn_tennis,singles,248.4,232.5,0.0011,0.0511,1,0.8,0,0,113,0.8369
SM8770,lawn_tennis,singles,4.5,158.2,0.057,0.3697,0,0.8,3,1,191,0.8838
SM8771,lawn_tennis,singles,11.8,266.9,0.0159,0.3398,3,1.0,0,1,11,0.8664
SM8772,lawn_tennis,singles,166.7,220.4,0.1804,0.0913,1,0.8,0,0,52,0.8062
SM8773,lawn_tennis,singles,576.6,176.9,0.5061,0.2431,2,0.5,0,0,100,0.5142
SM8774,lawn_tennis,singles,317.1,252.6,0.1784,0.3754,7,1.0,1,0,13,0.7543
SM8775,lawn_tennis,singles,743.8,197.9,0.4559,0.4124,3,0.8,3,0,90,0.4868
SM8776,lawn_tennis,singles,240.0,231.6,0.1653,0.0,6,0.8,0,1,113,0.7413
SM8777,lawn_tennis,singles,199.9,141.9,0.0942,0.4196,1,1.0,1,0,241,0.5648
SM8778,lawn_tennis,singles,402.6,198.6,0.2576,0.3924,1,0.2,2,0,61,0.6104
SM8779,lawn_tennis,singles,476.9,248.1,0.3952,0.167,0,0.5,1,0,303,0.4554
SM8780,lawn_tennis,singles,289.5,210.8,0.2651,0.1712,2,0.2,1,0,146,0.7438
SM8781,lawn_tennis,singles,568.8,160.9,0.313,0.0008,1,1.0,0,0,208,0.5306
SM8782,lawn_tennis,singles,872.2,251.4,0.4437,0.3058,2,1.0,2,0,146,0.4571
SM8783,lawn_tennis,singles,733.5,144.8,0.4637,0.2342,2,0.2,3,0,65,0.3515
SM8784,lawn_tennis,singles,578.5,153.6,0.4019,0.3704,6,0.5,0,0,110,0.3359
SM8785,lawn_tennis,singles,709.3,211.6,0.4334,0.1157,0,0.8,0,0,198,0.4711
SM8786,lawn_tennis,singles,248.5,207.1,0.1692,0.0006,0,1.0,0,0,25,0.8278
SM8787,lawn_tennis,singles,213.3,195.4,0.0166,0.1702,6,0.5,0,1,29,0.8523
SM8788,lawn_tennis,singles,184.4,300.4,0.0733,0.5211,4,0.8,0,1,160,0.7849
SM8789,lawn_tennis,singles,318.8,235.4,0.1716,0.5367,2,0.8,0,0,126,0.6165
SM8790,lawn_tennis,singles,545.5,276.4,0.2634,0.0707,1,1.0,1,0,445,0.4859
SM8791,lawn_tennis,singles,523.1,243.5,0.4745,0.3136,5,1.0,1,0,81,0.4894
SM8792,lawn_tennis,singles,293.3,238.4,0.2309,0.0432,0,0.8,3,0,74,0.7717
SM8793,lawn_tennis,singles,152.8,122.0,0.1511,0.1945,0,1.0,0,1,16,0.9148
SM8794,lawn_tennis,singles,347.0,255.5,0.22,0.1396,3,1.0,0,0,44,0.582
SM8795,lawn_tennis,singles,428.8,234.1,0.0967,0.2915,2,0.5,3,0,153,0.5975
SM8796,lawn_tennis,singles,22.6,252.8,0.0333,0.0588,1,0.2,2,1,114,1.0
SM8797,lawn_tennis,singles,476.6,176.8,0.5352,0.454,1,1.0,0,1,231,0.623
SM8798,lawn_tennis,singles,323.6,195.6,0.0546,0.0797,2,0.8,0,0,14,0.6768
SM8799,lawn_tennis,singles,877.5,212.0,0.6414,0.4802,5,0.8,0,0,47,0.3712
SM8800,lawn_tennis,singles,666.6,178.6,0.398,0.1632,0,0.8,0,0,2,0.4333
SM8801,lawn_tennis,singles,151.8,263.7,0.1664,0.6168,0,1.0,0,1,80,0.7929
SM8802,lawn_tennis,singles,247.0,198.1,0.026,0.1093,1,0.5,3,1,207,0.6925
SM8803,lawn_tennis,singles,740.4,160.5,0.4412,0.6086,1,1.0,2,0,11,0.4533
SM8804,lawn_tennis,singles,616.4,181.3,0.5191,0.1581,3,1.0,0,0,87,0.5895
SM8805,lawn_tennis,singles,600.4,163.3,0.416,0.0284,4,1.0,1,0,1,0.4925
SM8806,lawn_tennis,singles,453.4,195.7,0.4574,0.4203,2,0.5,0,1,17,0.5358
SM8807,lawn_tennis,singles,665.1,96.8,0.2963,0.1757,3,1.0,1,0,284,0.5556
SM8808,lawn_tennis,singles,195.2,218.1,0.4349,0.365,1,0.8,2,1,90,0.6432
SM8809,lawn_tennis,singles,4.3,125.8,0.0267,0.3282,4,1.0,2,0,1,1.0
SM8810,lawn_tennis,singles,536.1,243.5,0.2119,0.1202,5,0.8,0,0,32,0.4101
SM8811,lawn_tennis,singles,409.5,216.7,0.2383,0.2091,2,0.2,1,0,40,0.5803
