player_id,skill_category,rating,rating_deviation,win_rate,activeness_score,matches_played,current_streak,days_since_last_match,gender
P2983,intermediate,1496.6,203.8,0.3738,0.2791,34,0,12,F
P2984,intermediate,1215.1,151.6,0.2487,0.5607,51,-2,35,M
P2985,intermediate,1320.5,203.0,0.1867,0.4085,99,-1,1,F
P2986,advanced,1770.2,156.1,0.5829,0.613,36,-3,109,M
P2987,beginner,1380.9,250.8,0.4173,0.2107,18,-1,31,F
P2988,beginner,833.6,240.7,0.1331,0.5492,53,5,77,F
P2989,intermediate,1086.1,239.3,0.2308,0.4521,45,-4,28,F
P2990,beginner,1113.5,244.2,0.0798,0.698,189,0,14,F
P2991,intermediate,1049.9,186.4,0.1401,0.2387,15,0,23,F
P2992,intermediate,1263.9,181.6,0.1543,0.2566,31,-1,6,M
P2993,beginner,1155.3,271.5,0.1927,0.8513,14,-5,27,M
P2994,intermediate,1575.9,165.7,0.5041,0.5404,7,0,12,F
P2995,beginner,800.0,331.6,0.1039,0.207,5,-5,14,F
P2996,advanced,1777.4,188.2,0.6525,0.5269,23,3,8,M
P2997,beginner,1368.0,240.7,0.4363,0.5411,48,1,15,M
P2998,beginner,854.4,273.8,0.05,0.6011,10,0,42,M
P2999,intermediate,1082.5,197.8,0.1255,0.506,21,-5,1,F
P3000,beginner,826.6,270.8,0.1665,0.2641,19,0,15,F
P3001,beginner,1219.6,239.6,0.2375,0.69,29,3,18,M
P3002,intermediate,1605.2,204.0,0.4566,0.6707,11,3,26,F
P3003,expert,2091.7,81.3,0.8838,0.594,11,0,23,F
P3004,advanced,1773.9,161.7,0.6384,0.0975,7,-2,56,M
P3005,advanced,1531.6,160.2,0.3507,0.4472,47,3,38,F
P3006,beginner,1076.7,286.7,0.2276,0.3458,15,2,67,F
P3007,intermediate,1384.1,163.9,0.4199,0.5314,21,-1,23,F
P3008,beginner,1031.4,257.7,0.2573,0.1799,6,-10,456,F
P3009,advanced,1710.3,163.5,0.5824,0.1502,6,0,114,M
P3010,advanced,1592.0,198.3,0.4195,0.2135,21,1,172,F
P3011,beginner,972.8,322.2,0.05,0.3915,10,-3,15,M
P3012,beginner,1011.4,338.6,0.0506,0.1195,5,-4,11,M
P3013,intermediate,1345.7,179.6,0.4447,0.2378,24,-2,2,F
P3014,intermediate,1290.8,191.0,0.3302,0.259,83,-2,19,F
P3015,intermediate,1397.3,189.8,0.3284,0.7916,117,2,2,F
P3016,advanced,1640.3,133.8,0.5503,0.6852,53,0,4,M
P3017,beginner,1213.9,270.2,0.236,0.2614,28,-1,33,F
P3018,beginner,964.9,350.0,0.0826,0.4477,12,2,45,F
P3019,intermediate,1306.4,235.2,0.2793,0.7023,28,-1,32,M
P3020,advanced,1912.7,125.6,0.6984,0.5795,26,-2,16,F
P3021,advanced,1496.4,144.4,0.5091,0.2419,13,-4,44,M
P3022,beginner,1098.2,350.0,0.1305,0.6743,35,0,45,F
P3023,intermediate,1303.1,211.7,0.326,0.2663,9,-2,14,F
P3024,advanced,1452.5,149.6,0.4567,0.4517,6,0,56,M
P3025,intermediate,1555.6,242.6,0.3969,0.2083,15,1,2,F
P3026,intermediate,1455.3,207.8,0.4499,0.3664,16,3,10,M
P3027,intermediate,1105.3,166.9,0.2478,0.5262,33,-1,14,M
P3028,beginner,1012.8,212.2,0.1706,0.3234,11,2,0,F
P3029,intermediate,1440.3,219.3,0.4736,0.0524,5,0,39,M
P3030,intermediate,1382.2,235.9,0.2942,0.2427,11,-2,41,F
P3031,beginner,1035.2,334.9,0.1251,0.3238,14,5,33,F
P3032,intermediate,1422.9,163.2,0.3839,0.0974,7,-3,161,F
P3033,intermediate,1443.9,228.0,0.4483,0.4067,39,-3,12,F
P3034,intermediate,1607.1,204.9,0.3958,0.5857,86,-2,4,M
P3035,beginner,1116.3,293.1,0.117,0.3332,29,1,6,M
P3036,beginner,1097.6,298.0,0.1023,0.3942,19,0,4,M
P3037,beginner,989.4,307.7,0.05,0.1097,6,-2,105,M
P3038,expert,2061.5,50.7,0.8448,0.2141,6,1,13,M
P3039,expert,2021.0,100.2,0.7415,0.0483,8,1,16,M
P3040,advanced,1596.4,93.3,0.4894,0.7036,32,3,9,F
P3041,advanced,1698.1,168.2,0.5799,0.0657,5,-1,20,M
P3042,beginner,1138.9,331.6,0.1833,0.2039,15,-10,100,M
P3043,intermediate,1513.1,178.2,0.2781,0.3281,22,1,19,M
P3044,beginner,1070.9,289.1,0.151,0.8564,291,3,33,F
P3045,intermediate,1491.7,214.0,0.3248,0.4143,11,1,77,F
P3046,intermediate,1443.4,219.5,0.3205,0.1763,5,3,17,M
P3047,advanced,1624.9,152.4,0.4524,0.8591,95,0,23,F
P3048,intermediate,1229.8,215.4,0.2555,0.2531,9,3,54,F
P3049,beginner,1189.7,268.2,0.2283,0.0421,6,0,54,M
P3050,advanced,1581.7,176.9,0.5512,0.538,13,0,44,F
P3051,beginner,936.0,296.9,0.2751,0.2294,5,0,20,F
P3052,intermediate,1610.3,224.6,0.499,0.3519,22,4,32,F
P3053,beginner,1173.0,280.6,0.2636,0.5054,47,-3,7,F
P3054,advanced,1736.6,163.1,0.7461,0.6322,90,0,3,F
P3055,beginner,1042.7,288.7,0.05,0.086,6,-1,5,F
P3056,beginner,1233.6,317.1,0.1676,0.5618,28,4,62,F
P3057,beginner,997.5,285.8,0.0993,0.3022,17,-2,3,M
P3058,beginner,1050.8,350.0,0.118,0.248,8,2,9,M
P3059,intermediate,1328.5,169.3,0.2948,0.5266,8,0,57,F
P3060,expert,2155.8,94.1,0.9286,0.1879,9,1,41,M
P3061,beginner,1050.1,302.7,0.0692,0.2096,5,3,52,M
P3062,beginner,948.6,233.7,0.1657,0.4007,48,3,53,M
P3063,expert,2021.7,108.8,0.801,0.2842,23,2,69,M
P3064,intermediate,1488.0,229.9,0.588,0.3756,22,2,3,F
P3065,beginner,907.8,291.4,0.2005,0.6598,40,0,45,M
P3066,beginner,1028.5,237.6,0.1971,0.2697,99,-4,93,M
P3067,intermediate,1172.9,203.6,0.2205,0.2467,21,-1,11,F
P3068,intermediate,1625.5,171.4,0.6262,0.0841,5,-3,9,M
P3069,intermediate,1459.4,138.3,0.4529,0.4654,7,-1,0,F
P3070,beginner,1114.6,325.3,0.226,0.6428,100,-1,4,M
P3071,beginner,1238.1,290.7,0.1554,0.1047,11,0,100,F
P3072,expert,1965.5,97.3,0.7098,0.6258,15,0,8,M
P3073,intermediate,1351.1,221.9,0.2002,0.7221,67,0,2,F
P3074,intermediate,1425.8,190.4,0.276,0.1459,20,5,54,M
P3075,advanced,1921.2,178.9,0.7376,0.3337,12,0,5,F
P3076,advanced,1758.1,157.3,0.6756,0.5432,24,2,7,F
P3077,advanced,1734.9,191.2,0.6152,0.5684,5,0,30,F
P3078,intermediate,1283.3,170.3,0.3218,0.1497,15,-3,27,F
P3079,intermediate,1127.7,165.3,0.2035,0.4638,9,-3,12,F
P3080,intermediate,1288.3,201.7,0.5125,0.2833,22,1,37,M
P3081,intermediate,1474.1,181.7,0.431,0.5027,7,2,15,F
P3082,intermediate,1123.8,185.8,0.0732,0.1254,8,4,107,F
P3083,beginner,1078.1,257.5,0.1938,0.5543,9,-5,45,M
P3084,expert,2112.5,82.1,0.814,0.2991,15,-2,24,F
P3085,beginner,1028.4,249.4,0.2202,0.5434,11,-1,21,F
P3086,intermediate,1432.0,179.6,0.3096,0.5035,8,1,12,M
P3087,intermediate,1379.8,177.8,0.2512,0.3066,20,6,49,M
P3088,expert,2020.7,77.3,0.678,0.4265,7,-6,72,M
P3089,advanced,1669.9,156.4,0.4841,0.5916,6,0,28,F
P3090,intermediate,1110.6,228.4,0.2677,0.57,48,3,37,F
P3091,beginner,1041.1,224.5,0.0852,0.4785,34,4,57,F
P3092,beginner,1025.7,268.1,0.174,0.2007,6,0,0,M
P3093,intermediate,1567.1,208.0,0.3957,0.8664,21,0,34,F
P3094,advanced,1560.4,122.1,0.5505,0.388,10,0,9,M
P3095,expert,2066.6,102.8,0.8621,0.4483,21,0,23,M
P3096,intermediate,1228.8,210.3,0.301,0.1898,8,0,58,F
P3097,intermediate,1297.2,205.0,0.4541,0.4211,31,0,18,F
P3098,intermediate,1441.5,218.6,0.3456,0.3517,65,1,3,F
P3099,beginner,1126.3,199.4,0.3126,0.2742,15,3,28,F
P3100,intermediate,1024.1,197.4,0.1325,0.7933,37,0,20,F
P3101,intermediate,1393.7,218.9,0.2144,0.4111,82,-1,11,M
P3102,intermediate,1291.2,228.7,0.2916,0.6224,24,3,34,M
P3103,intermediate,1442.4,266.1,0.4136,0.3037,39,2,1,F
P3104,intermediate,1286.4,176.5,0.2916,0.2282,6,-2,12,F
P3105,intermediate,1156.0,216.0,0.2781,0.5978,51,-1,1,M
P3106,beginner,960.0,256.2,0.05,0.3964,28,-1,1,M
P3107,advanced,1632.4,152.0,0.4649,0.3428,6,4,96,F
P3108,beginner,912.8,317.5,0.05,0.8975,91,0,13,F
P3109,beginner,1184.4,270.1,0.2935,0.5129,22,8,24,F
P3110,intermediate,1394.4,152.0,0.4522,0.1207,5,9,25,F
P3111,intermediate,1425.5,206.0,0.4673,0.2511,25,0,40,M
P3112,intermediate,1259.7,166.1,0.3936,0.6039,21,-6,24,F
P3113,beginner,1097.6,259.7,0.3799,0.6281,21,0,14,F
P3114,beginner,1107.4,332.7,0.05,0.5863,22,6,14,F
P3115,intermediate,1312.0,252.7,0.168,0.5146,66,-3,15,F
P3116,intermediate,1403.2,211.1,0.4161,0.1165,10,5,10,F
P3117,intermediate,1193.7,137.0,0.2554,0.2309,21,-4,136,F
P3118,intermediate,1649.9,154.6,0.6036,0.3931,7,0,13,M
P3119,intermediate,1578.6,175.5,0.3421,0.332,33,5,36,F
P3120,expert,2026.0,90.3,0.6536,0.3819,47,-2,11,M
P3121,advanced,1963.9,121.1,0.8275,0.4245,31,3,5,M
P3122,intermediate,1349.3,193.6,0.2938,0.0428,5,-3,216,F
P3123,intermediate,1366.2,204.5,0.4555,0.6351,16,3,4,M
P3124,intermediate,1130.8,187.2,0.3013,0.6962,8,-1,12,M
P3125,beginner,985.4,215.0,0.2117,0.12,14,-2,82,M
P3126,beginner,1186.2,310.7,0.3324,0.6564,118,2,1,M
P3127,intermediate,1419.5,154.7,0.4084,0.5734,6,-2,5,F
P3128,beginner,1188.9,342.9,0.2057,0.3686,21,-3,8,F
P3129,intermediate,1078.8,276.8,0.0711,0.6985,18,-1,38,F
P3130,expert,1964.8,74.2,0.5931,0.2853,17,2,114,F
P3131,intermediate,1522.7,181.8,0.4399,0.1376,17,-1,142,M
P3132,advanced,1871.0,90.9,0.7118,0.3076,6,-6,102,M
P3133,intermediate,1252.7,216.7,0.1497,0.3207,20,-1,7,F
P3134,beginner,1128.4,252.2,0.1737,0.2109,19,-5,39,F
P3135,beginner,1071.9,243.4,0.0906,0.4487,64,-1,3,F
P3136,intermediate,1525.9,138.4,0.312,0.6731,32,0,45,M
P3137,intermediate,1300.1,241.7,0.3349,0.5643,90,1,30,M
P3138,beginner,1055.2,227.9,0.0948,0.8397,160,3,1,F
P3139,beginner,1021.2,325.7,0.2396,0.2616,10,0,6,M
P3140,intermediate,1113.3,186.5,0.0575,0.6849,64,0,100,M
P3141,advanced,1759.0,114.2,0.6934,0.2011,17,0,32,M
P3142,intermediate,1623.4,164.9,0.4926,0.6545,32,0,33,F
P3143,intermediate,1233.0,180.2,0.2262,0.2293,38,-2,260,M
P3144,intermediate,1318.0,202.8,0.1851,0.5441,6,-3,92,M
P3145,beginner,1231.0,321.3,0.3331,0.1031,6,4,0,F
P3146,intermediate,1266.0,276.0,0.2768,0.1752,28,-1,16,M
P3147,intermediate,1524.3,207.6,0.4463,0.5922,17,0,11,M
P3148,intermediate,1502.5,186.8,0.243,0.4382,14,0,7,M
P3149,advanced,1433.7,160.4,0.4744,0.0448,7,-1,15,F
P3150,intermediate,1393.1,184.2,0.4076,0.9428,223,0,4,F
P3151,beginner,948.5,276.2,0.05,0.635,58,0,1,F
P3152,beginner,1393.2,260.2,0.349,0.6434,109,-2,14,M
P3153,intermediate,1503.0,260.6,0.4888,0.4651,22,-1,17,F
P3154,beginner,1059.9,242.8,0.2168,0.1712,19,-1,2,F
P3155,intermediate,1417.7,191.0,0.4417,0.8978,132,3,10,F
P3156,beginner,1067.1,284.6,0.2809,0.2199,7,-3,7,M
P3157,intermediate,1481.6,119.4,0.4307,0.4054,15,1,9,F
P3158,advanced,1489.9,77.4,0.4055,0.4149,17,-2,1,F
P3159,advanced,1614.8,179.6,0.5565,0.1063,11,0,17,M
P3160,beginner,1141.1,296.6,0.2417,0.4004,15,1,70,F
P3161,advanced,1671.8,174.7,0.562,0.6422,117,6,1,F
P3162,beginner,902.3,206.8,0.05,0.3974,17,2,81,M
P3163,beginner,1142.7,279.0,0.05,0.3545,19,-1,12,M
P3164,advanced,1654.5,117.6,0.5606,0.103,12,4,11,M
P3165,intermediate,1339.6,209.3,0.3758,0.3244,7,-1,47,M
P3166,intermediate,1511.3,171.4,0.4511,0.3859,5,3,16,M
P3167,intermediate,1371.7,261.2,0.1628,0.6377,79,0,15,M
P3168,beginner,1010.4,311.5,0.0964,0.3343,11,3,4,F
P3169,beginner,1103.1,291.8,0.1473,0.5508,7,0,39,F
P3170,intermediate,1369.6,191.4,0.3789,0.3218,7,1,0,F
P3171,expert,2172.8,100.1,0.9226,0.5128,36,-1,11,F
P3172,beginner,1124.1,268.7,0.1951,0.3925,21,0,5,F
P3173,beginner,1178.4,293.4,0.2179,0.425,5,0,0,F
P3174,beginner,1158.6,255.6,0.186,0.2449,5,7,11,F
P3175,intermediate,1153.9,217.0,0.344,0.2764,26,0,41,F
P3176,intermediate,1739.2,162.0,0.6927,0.3757,8,-5,42,F
P3177,intermediate,1025.8,219.4,0.1074,0.1546,6,1,7,F
P3178,advanced,1446.0,98.2,0.453,0.3373,8,0,105,F
P3179,advanced,1875.9,124.6,0.6115,0.7409,38,-1,11,F
P3180,advanced,1649.3,134.4,0.4654,0.0945,19,0,72,M
P3181,intermediate,1441.0,241.7,0.4659,0.7182,8,-2,1,M
P3182,beginner,1135.9,337.7,0.3163,0.1401,6,2,22,M
P3183,beginner,1096.9,231.7,0.1023,0.5709,13,-2,1,M
P3184,beginner,1164.6,241.5,0.21,0.701,9,2,3,F
P3185,intermediate,1265.5,236.6,0.1679,0.0552,7,4,149,M
P3186,intermediate,1274.2,245.0,0.2752,0.4691,17,-2,1,M
P3187,intermediate,1289.4,161.5,0.3255,0.3578,10,-3,18,M
P3188,advanced,1676.4,225.6,0.6251,0.2874,16,-1,7,F
P3189,beginner,1137.7,278.9,0.2109,0.0366,5,1,132,F
P3190,intermediate,1320.7,251.7,0.1841,0.2595,12,0,18,M
P3191,expert,2001.7,53.1,0.6253,0.2106,11,0,42,M
P3192,intermediate,1405.9,172.2,0.3746,0.5267,7,0,25,F
P3193,beginner,846.2,234.4,0.05,0.3846,28,-4,0,F
P3194,advanced,1715.3,119.2,0.6313,0.2728,13,-2,34,M
P3195,intermediate,1217.0,248.9,0.172,0.3009,32,4,2,M
P3196,beginner,1059.2,285.6,0.3122,0.4477,27,-2,1,M
P3197,intermediate,1121.3,192.1,0.2542,0.0967,13,-7,4,F
P3198,intermediate,1467.5,196.5,0.4492,0.2343,33,-7,46,F
P3199,advanced,1764.0,196.0,0.6354,0.5291,25,4,6,M
P3200,beginner,1267.3,280.1,0.2932,0.2245,5,2,51,F
P3201,intermediate,1282.3,189.0,0.2718,0.271,14,3,20,M
P3202,intermediate,1567.6,262.7,0.5027,0.4863,31,-1,14,F
P3203,intermediate,1241.6,166.3,0.236,0.3289,43,0,23,F
P3204,intermediate,1502.7,162.6,0.3721,0.4437,15,-1,46,M
P3205,intermediate,1217.2,163.7,0.1575,0.3964,9,0,6,M
P3206,beginner,1156.8,307.0,0.3507,0.262,5,-3,41,F
P3207,advanced,1780.5,164.7,0.837,0.6184,17,0,26,M
P3208,advanced,1440.1,95.0,0.4939,0.2995,14,3,101,M
P3209,beginner,957.0,306.1,0.0876,0.315,8,2,67,F
P3210,intermediate,1227.4,190.9,0.1952,0.1275,20,3,85,M
P3211,advanced,1753.5,182.1,0.6676,0.2648,18,-2,13,F
P3212,advanced,1577.4,148.1,0.4731,0.2472,15,2,23,M
P3213,intermediate,1134.5,255.4,0.2234,0.7403,14,2,15,M
P3214,beginner,845.9,248.9,0.05,0.5942,29,8,2,M
P3215,intermediate,1208.9,196.3,0.2275,0.3499,17,2,26,M
P3216,intermediate,1145.8,256.5,0.1306,0.4426,11,0,2,F
P3217,intermediate,1375.6,255.8,0.5364,0.4336,8,6,9,F
P3218,intermediate,1380.5,216.2,0.3456,0.3954,22,1,69,M
P3219,intermediate,1541.7,191.3,0.4536,0.3632,17,-4,76,F
P3220,advanced,1641.7,187.1,0.606,0.5471,33,3,24,F
P3221,beginner,800.0,262.3,0.05,0.5058,27,-7,10,F
P3222,beginner,1182.3,250.7,0.3574,0.3392,24,-4,19,M
P3223,intermediate,1570.3,189.1,0.3436,0.2425,14,-1,50,M
P3224,intermediate,1329.3,239.0,0.1846,0.7169,111,-1,28,F
P3225,intermediate,1363.4,179.4,0.3373,0.3767,8,-3,41,M
P3226,beginner,1156.3,253.7,0.1896,0.4162,21,2,55,M
P3227,beginner,1154.2,228.3,0.2573,0.4581,20,0,15,F
P3228,advanced,1402.2,113.1,0.3383,0.6542,14,2,28,M
P3229,intermediate,1322.9,197.6,0.3545,0.4062,18,5,10,M
P3230,intermediate,1551.9,226.4,0.5069,0.1943,15,-4,148,M
P3231,intermediate,1215.8,188.9,0.3706,0.3659,62,0,7,M
P3232,advanced,1766.3,169.1,0.7223,0.5033,19,-4,1,M
P3233,intermediate,1243.1,185.2,0.1891,0.232,29,4,27,M
P3234,intermediate,1277.0,158.1,0.1177,0.4024,31,1,21,M
P3235,advanced,1727.5,177.4,0.5682,0.3662,15,-1,7,F
P3236,advanced,1629.0,193.0,0.6316,0.3651,47,0,2,M
P3237,intermediate,1261.8,209.3,0.3195,0.4275,9,0,1,F
P3238,beginner,1218.9,337.9,0.3187,0.4157,14,-1,48,F
P3239,beginner,955.4,285.0,0.1998,0.367,61,4,3,M
P3240,advanced,1536.3,93.0,0.5574,0.8732,40,-1,15,F
P3241,beginner,968.0,226.6,0.1676,0.1569,6,0,13,F
P3242,intermediate,1347.3,241.6,0.4029,0.4647,28,-3,25,F
P3243,beginner,954.7,275.9,0.1727,0.1679,6,-1,29,M
P3244,expert,2184.5,96.6,0.7857,0.6081,16,2,4,M
P3245,intermediate,1467.1,194.0,0.4037,0.2914,22,4,7,M
P3246,intermediate,1204.4,216.8,0.3339,0.2949,8,1,1,M
P3247,advanced,1787.0,115.6,0.6996,0.6749,6,-6,9,F
P3248,advanced,1688.1,140.7,0.6266,0.6403,77,0,4,F
P3249,expert,2111.4,121.3,0.6998,0.1464,19,2,12,M
P3250,advanced,1771.0,114.8,0.5737,0.5414,40,2,3,M
P3251,beginner,1059.5,215.3,0.0956,0.5758,8,6,47,M
P3252,intermediate,1308.9,103.1,0.2088,0.5013,14,1,65,F
P3253,expert,2101.5,119.8,0.9106,0.4494,10,0,4,F
P3254,intermediate,1477.6,179.7,0.3633,0.5201,48,4,9,F
P3255,beginner,898.2,206.3,0.065,0.0588,5,-2,130,M
P3256,beginner,1132.5,231.3,0.2395,0.4555,12,0,35,M
P3257,intermediate,1238.3,176.9,0.1014,0.7955,12,-2,23,F
P3258,beginner,1301.7,239.7,0.3596,0.3822,53,0,15,M
P3259,intermediate,1096.7,129.6,0.2528,0.4283,26,0,20,F
P3260,intermediate,1301.6,197.3,0.2178,0.64,72,1,22,M
P3261,beginner,1011.3,350.0,0.0722,0.6739,20,-2,20,F
P3262,beginner,1140.3,289.3,0.1701,0.0892,5,-9,2,M
P3263,beginner,1141.0,326.5,0.1883,0.2419,5,-1,101,M
P3264,expert,1862.3,105.7,0.5938,0.5294,14,-2,6,F
P3265,beginner,800.0,292.3,0.148,0.6691,9,1,17,M
P3266,intermediate,1319.7,231.4,0.3173,0.2225,21,0,18,M
P3267,advanced,1794.6,149.5,0.4962,0.4657,16,-4,6,F
P3268,beginner,948.5,243.7,0.2069,0.2445,35,0,65,M
P3269,expert,2040.3,81.3,0.7847,0.3848,11,-2,34,F
P3270,advanced,1721.5,180.4,0.6032,0.0521,7,-5,284,M
P3271,intermediate,1499.4,258.2,0.4913,0.3736,8,0,8,M
P3272,intermediate,1442.9,134.6,0.487,0.367,6,0,12,F
P3273,intermediate,1468.2,173.5,0.3894,0.2292,25,-3,7,F
P3274,intermediate,1261.2,164.8,0.1812,0.1362,17,-1,25,F
P3275,intermediate,1274.9,214.5,0.3967,0.5468,15,-6,4,F
P3276,advanced,1706.7,103.2,0.4873,0.4586,26,-2,6,F
P3277,intermediate,1536.8,209.6,0.3196,0.3692,55,1,21,F
P3278,beginner,874.0,287.6,0.05,0.4547,42,-3,6,M
P3279,beginner,1084.9,291.5,0.0926,0.2108,8,1,17,M
P3280,advanced,1680.3,96.6,0.5559,0.2166,27,1,65,F
P3281,intermediate,1240.6,183.6,0.2606,0.3327,89,0,2,F
P3282,intermediate,1190.3,195.5,0.2386,0.0904,9,2,29,M
P3283,beginner,1108.8,314.0,0.1552,0.363,11,5,28,F
P3284,advanced,1697.4,135.1,0.5711,0.0427,15,-1,2,M
P3285,intermediate,1457.9,259.8,0.4054,0.4445,33,2,24,M
P3286,beginner,967.3,273.3,0.1476,0.2678,15,4,21,F
P3287,beginner,1064.6,325.1,0.1613,0.278,48,4,21,M
P3288,advanced,1570.5,119.2,0.4456,0.3504,32,6,50,M
P3289,intermediate,1472.1,171.6,0.3251,0.4076,10,1,12,F
P3290,beginner,1163.9,350.0,0.0978,0.4388,11,-3,5,F
P3291,intermediate,1550.2,217.2,0.4869,0.3974,27,1,13,M
P3292,beginner,859.8,273.3,0.0721,0.3432,6,6,8,F
P3293,advanced,1733.3,159.9,0.6092,0.1119,5,-3,49,M
P3294,intermediate,1457.4,191.0,0.5011,0.4086,9,0,20,F
P3295,advanced,1504.9,153.8,0.5058,0.1935,9,-1,0,M
P3296,advanced,1685.8,177.9,0.4667,0.1777,7,-6,14,M
P3297,intermediate,1379.1,246.1,0.3493,0.174,20,-2,76,F
P3298,advanced,1788.0,190.5,0.5548,0.3162,21,2,21,F
P3299,beginner,1169.2,326.4,0.2341,0.291,8,-4,31,F
P3300,intermediate,1119.7,221.0,0.11,0.4635,9,-1,0,M
P3301,intermediate,1416.6,183.7,0.5232,0.0889,7,3,1,F
P3302,advanced,1684.8,125.0,0.5822,0.3522,32,3,12,M
P3303,intermediate,1447.1,183.2,0.3882,0.1457,9,5,0,M
P3304,expert,2255.2,66.3,0.8077,0.4595,6,-1,2,M
P3305,advanced,1805.2,145.8,0.6603,0.3894,18,-5,1,F
P3306,beginner,1114.7,241.1,0.1289,0.376,9,-7,4,F
P3307,intermediate,1224.8,216.2,0.2587,0.3066,16,0,13,F
P3308,intermediate,1327.6,188.1,0.2637,0.4631,61,2,1,F
P3309,beginner,1060.3,311.3,0.3076,0.6451,55,5,2,F
P3310,intermediate,1574.9,147.0,0.5129,0.3115,18,1,53,F
P3311,beginner,1106.1,254.3,0.1303,0.1993,7,4,13,F
P3312,advanced,1665.5,150.6,0.6208,0.4802,17,-2,0,M
P3313,intermediate,1493.1,220.1,0.4119,0.3609,7,-5,29,F
P3314,beginner,1060.3,252.5,0.1079,0.3479,69,-1,53,F
P3315,beginner,1073.4,248.8,0.3393,0.8759,7,0,27,M
P3316,advanced,1752.1,167.3,0.6739,0.7654,98,4,12,M
P3317,advanced,1849.7,175.1,0.6267,0.538,28,-2,23,F
P3318,intermediate,1308.3,172.0,0.3397,0.1248,14,0,3,F
P3319,advanced,1893.2,174.7,0.6321,0.681,34,-2,28,F
P3320,intermediate,1571.0,165.0,0.4248,0.8985,36,4,1,M
P3321,advanced,1817.3,184.0,0.6404,0.5676,20,0,43,F
P3322,advanced,1894.4,168.3,0.7623,0.3834,9,-1,22,M
P3323,intermediate,1487.9,239.3,0.5884,0.1362,24,5,151,F
P3324,beginner,859.2,220.3,0.05,0.1251,7,1,27,F
P3325,intermediate,1210.3,225.6,0.2437,0.1784,6,0,2,F
P3326,intermediate,1174.1,152.2,0.3048,0.2787,12,0,15,M
P3327,advanced,1764.4,75.2,0.5828,0.1987,6,0,45,M
P3328,beginner,915.4,295.3,0.05,0.2594,7,6,15,F
P3329,intermediate,1322.4,171.2,0.3139,0.7729,89,0,1,M
P3330,intermediate,1537.6,202.7,0.5038,0.4996,12,0,44,M
P3331,intermediate,1319.5,183.2,0.176,0.6218,6,-3,9,M
P3332,intermediate,1425.9,219.1,0.3572,0.8353,39,1,8,F
P3333,beginner,1106.4,278.3,0.1202,0.3351,15,4,4,F
P3334,advanced,1638.5,167.0,0.5112,0.4061,10,1,22,M
P3335,intermediate,1237.3,160.6,0.2305,0.3956,5,4,29,M
P3336,advanced,1706.8,131.6,0.4779,0.3356,12,3,53,M
P3337,intermediate,1412.5,250.6,0.3357,0.048,5,0,92,M
P3338,beginner,901.1,279.1,0.05,0.0651,5,0,35,M
P3339,intermediate,1278.8,115.4,0.397,0.5092,17,1,21,M
P3340,intermediate,1254.3,196.3,0.3563,0.7835,48,1,7,F
P3341,advanced,1805.7,144.6,0.6279,0.4283,15,0,29,F
P3342,intermediate,1280.1,203.8,0.2326,0.1673,9,-1,3,M
P3343,advanced,1915.6,143.4,0.7581,0.3658,37,2,3,M
P3344,beginner,919.0,301.8,0.1611,0.4976,68,0,23,F
P3345,beginner,1150.8,242.2,0.1913,0.3685,12,-1,30,M
P3346,intermediate,1509.3,170.8,0.4023,0.4776,24,0,17,F
P3347,intermediate,1278.6,208.6,0.221,0.4732,18,2,5,M
P3348,intermediate,1312.7,160.9,0.3392,0.3829,27,4,1,M
P3349,intermediate,1357.1,171.1,0.2882,0.3477,54,0,105,M
P3350,intermediate,1360.5,136.4,0.3856,0.3138,7,-1,74,M
P3351,intermediate,1175.4,160.1,0.2664,0.4719,26,4,6,F
P3352,beginner,844.8,277.1,0.1035,0.1518,9,-1,35,F
P3353,intermediate,1346.3,198.2,0.3755,0.7632,85,-7,13,M
P3354,intermediate,1369.6,208.9,0.34,0.1859,9,0,18,F
P3355,beginner,940.3,227.7,0.05,0.4517,12,0,37,M
P3356,advanced,1717.5,182.9,0.5348,0.2795,6,-2,41,F
P3357,beginner,1270.6,229.7,0.3362,0.4471,24,0,139,M
P3358,intermediate,1274.6,213.5,0.2918,0.5335,19,-2,4,F
P3359,beginner,987.9,310.8,0.05,0.3033,108,-5,57,M
P3360,intermediate,1471.8,171.7,0.5696,0.7753,5,3,0,F
P3361,advanced,1880.3,174.3,0.638,0.7904,53,0,0,M
P3362,expert,1891.2,105.1,0.628,0.1656,8,4,2,M
P3363,intermediate,1340.6,164.8,0.3059,0.5324,50,2,11,F
P3364,beginner,850.4,294.4,0.05,0.1182,14,-1,47,F
P3365,beginner,1105.3,326.6,0.1822,0.4419,54,0,21,M
P3366,intermediate,1344.5,195.3,0.4583,0.7468,141,-3,6,F
P3367,beginner,1195.9,258.1,0.3432,0.4395,88,0,16,M
P3368,expert,1965.7,59.4,0.7486,0.0654,10,5,229,M
P3369,beginner,1001.5,277.4,0.1011,0.4455,37,-2,79,M
P3370,beginner,1305.0,243.2,0.3575,0.2842,22,0,6,F
P3371,intermediate,1154.2,209.7,0.251,0.252,24,-7,111,M
P3372,advanced,1688.3,111.1,0.3871,0.2405,19,-1,107,F
P3373,beginner,1047.5,245.0,0.0653,0.3759,58,7,29,M
P3374,intermediate,1376.6,235.1,0.5,0.3787,58,0,103,M
P3375,expert,2183.6,71.2,0.699,0.5091,44,1,62,M
